Year,Location,Title,Author,Link
2002,Nantes,R&D and innovation surveys in service sectors (ppp),"Akerhlom, Michael",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-058.pdf
2002,Nantes,"Possession of ICT, Access to the Digital World and Communication Skills of the Dutch citizens: Evidences from the 2001-pilot survey (ppp)","Mikulic, Branislav",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-063.pdf
2002,Nantes,Progress report - Japan (Information Society Statistics) (paper),"Kitada, Hiroyuki",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-107.pdf
2002,Nantes,Progress report for Statistics Norway (paper),Statistics Norway,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-109.pdf
2002,Nantes,Changes to Industrial Classifications (Operation 2007) - some observations based on UK experience (paper),"Lester, Willie",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-074.pdf
2002,Nantes,"Pilot surveys on Business Services enterprises - data collection on products and clients - First experiences by Denmark, Finland and Sweden (paper)","Rikama, Samuli",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-085.pdf
2002,Nantes,"Pilot surveys on Business Services enterprises - data collection on products and clients - First experiences by Denmark, Finland and Sweden (paper)","Lundstrom, Birgitte",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-085.pdf
2002,Nantes,"Pilot surveys on Business Services enterprises - data collection on products and clients - First experiences by Denmark, Finland and Sweden (paper)","Hertzman, Cecilia",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-085.pdf
2002,Nantes,Development project on Business Services enterprises - data collection on products and clients (ppp),"Hertzman, Cecilia",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-086.pdf
2002,Nantes,Development project on Business Services enterprises - data collection on products and clients (ppp),"Lundstrom, Birgitte",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-086.pdf
2002,Nantes,Development project on Business Services enterprises - data collection on products and clients (ppp),"Rikama, Samuli",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-086.pdf
2002,Nantes,"Accounting, bookkeeping and auditing services; Tax consultancy services & Business and Management consultancy services (Q 2)","Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-093.pdf
2002,Nantes,Market research and Public opinion polling services (Q 3),"Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-094.pdf
2002,Nantes,Summary of ABS activities over 2001 / 2002 of interest to the Voorburg group (paper),ABS Australia,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-097.pdf
2002,Nantes,2002 Progress report from Canada (paper),Canada,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-099.pdf
2002,Nantes,Progress Report From National Bureau of Statistics of China (paper),NBS of China,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-100.pdf
2002,Nantes,"Progress report for Hong Kong, China (paper)","Hong Kong, China",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-101.pdf
2002,Nantes,Activities of Europe in the Field of Short term Statistics (paper),Eurostat,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-102.pdf
2002,Nantes,Progress report of Statistics Finland (paper),Statistics Finland,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-103.pdf
2002,Nantes,2002 Progress report for Germany (paper),Federal Statistical Office of Germany,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-105.pdf
2002,Nantes,"Progress report, - Statistics Netherlands (paper)",Statistics Netherlands,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-108.pdf
2002,Nantes,Progress report of Sweden (paper),"Bengtsson, Gunnel",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-110.pdf
2002,Nantes,Progress report of Sweden (paper),"Norrman, Vera",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-110.pdf
2002,Nantes,Progress report of Sweden (paper),"Hintze, Anders",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-110.pdf
2002,Nantes,Progress report of Sweden (paper),"Hertzman, Cecilia",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-110.pdf
2002,Nantes,Progress report from UK (paper),UK Office for National Statistics,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-111.pdf
2002,Nantes,U. S. Bureau of Labour Statistics: Producer Price Indexes Program (index),U. S. Bureau of Labor Statistics,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-112.pdf
2002,Nantes,OECD Progress report (paper),OECD,https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-113.pdf
2002,Nantes,Short-term Statistics on Services in the European Union - Proposals to improve the availability of infra-annual data for the eurozone and the EU (paper),"Schäfer, Günther",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-114.pdf
2002,Nantes,Short-term Statistics on Services in the European Union - Proposals to improve the availability of infra-annual data for the eurozone and the EU (paper),"Nardelli, Stefano",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-114.pdf
2002,Nantes,Short-term Statistics on Services in the European Union - Proposals to improve the availability of infra-annual data for the eurozone and the EU (ppp),"Schäfer, Günther",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-115.pdf
2002,Nantes,Short-term Statistics on Services in the European Union - Proposals to improve the availability of infra-annual data for the eurozone and the EU (ppp),"Nardelli, Stefano",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-115.pdf
2002,Nantes,Price index for Freight transport by road (paper),"Palmer, Nick",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-003.pdf
2002,Nantes,Price index for Freight transport by road (paper),"Jones, Keith",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-003.pdf
2002,Nantes,Road Freight (ppp),"Palmer, Nick",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-004.pdf
2002,Nantes,Analysis of business surveys data for a new estimation methodology of national accounts transports margins (paper),"Puggioni, Augusto",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-087.pdf
2002,Nantes,Analysis of business surveys data for a new estimation methodology of national accounts transports margins (paper),"Sacco, Giuseppe",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-087.pdf
2002,Nantes,Analysis of business surveys data for a new estimation methodology of national accounts transports margins (paper),"Montella, Monica",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-087.pdf
2002,Nantes,Analysis of business surveys data for a new estimation methodology of national accounts transports margins (ppp),"Montella, Monica",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-088.pdf
2002,Nantes,Analysis of business surveys data for a new estimation methodology of national accounts transports margins (ppp),"Puggioni, Augusto",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-088.pdf
2002,Nantes,Analysis of business surveys data for a new estimation methodology of national accounts transports margins (ppp),"Sacco, Giuseppe",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-088.pdf
2002,Nantes,Experiences with the Development of a Price Index for Computer Services in Sweden (paper),"Cerda, Merja",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-010.pdf
2002,Nantes,U.S. Producer Price Index for Pre-Packaged Software (paper),"Levine, Jordan",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-011.pdf
2002,Nantes,Computer Services (ppp),"Levine, Jordan",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-012.pdf
2002,Nantes,Producer Price Index for Computer Services (paper),"O'Rourke, Carolyn",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-013.pdf
2002,Nantes,Producer Price Index for Computer Services (paper),"McKenzie, Richard",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-013.pdf
2002,Nantes,Producer Price Index for Computer Services (ppp),"O'Rourke, Carolyn",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-014.pdf
2002,Nantes,Producer Price Index for Computer Services (ppp),"McKenzie, Richard",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-014.pdf
2002,Nantes,A price index for Computer Services - The French experiment (paper),"Buisson, Benoît",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-015.pdf
2002,Nantes,Price index for Computer Services - The French experiment (ppp),"Buisson, Benoît",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-016.pdf
2002,Nantes,Challenges in the Development of a Price Index for Computer Services in the UK (paper),"Palmer, Nick",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-017.pdf
2002,Nantes,Challenges in the Development of a Price Index for Computer Services in the UK (paper),"Osmond, Tim",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-017.pdf
2002,Nantes,Challenges in the Development of a Price Index for Computer Services in the UK (ppp),"Palmer, Nick",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-018.pdf
2002,Nantes,Deflation of Software in the National Account (ppp),"Varjonen, Seppo",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-019.pdf
2002,Nantes,Measuring International Trade in Services and New Demands on the Family of Classifications (paper),"Cave, Bill",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-068.pdf
2002,Nantes,Measuring International Trade in Services and New Demands on the Family of Classifications (ppp),"Cave, Bill",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-069.pdf
2002,Nantes,Development project on business services (paper),"Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-089.pdf
2002,Nantes,Computer services (paper),"Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-090.pdf
2002,Nantes,Development project on business services (ppp),"Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-091.pdf
2002,Nantes,Computer services questionnaire (Q 1),"Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2002%20nantes/papers/2002-092.pdf
2001,Örebro,A Producer Price Index for Accounting Services (paper),"Bordé, François",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-036.pdf
2001,Örebro,A Producer Price Index for Accounting Services (paper),"Garneau, Gaétan",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-036.pdf
2001,Örebro,Price Report for Accounting Services - Survey of Prices of Accounting Services (Respondent's Guide),"Garneau, Gaétan",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-037.pdf
2001,Örebro,Price Report for Accounting Services - Survey of Prices of Accounting Services (Respondent's Guide),"Bordé, François",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-037.pdf
2001,Örebro,Price Report for Accounting Services - Survey of Prices of Accounting Services (Accounting Questionnaire),"Garneau, Gaétan",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-038.pdf
2001,Örebro,Price Report for Accounting Services - Survey of Prices of Accounting Services (Accounting Questionnaire),"Bordé, François",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-038.pdf
2001,Örebro,Price Report for Accounting Services - How can you use the…Accounting Services Price Index (ASPI) (Marketing Letter),"Bordé, François",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-039.pdf
2001,Örebro,Price Report for Accounting Services - How can you use the…Accounting Services Price Index (ASPI) (Marketing Letter),"Garneau, Gaétan",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-039.pdf
2001,Örebro,Challenges in the Development of a Price Index for Advertising Services in the UK (paper),"Palmer, Nick",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-024.pdf
2001,Örebro,Advertising Services Index - The French Experiment (paper),"Buisson, Benoît",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-029.pdf
2001,Örebro,Producer Price Index for the Advertising Services Industry in Australia (paper),"McKenzie, Richard",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-034.pdf
2001,Örebro,Advertising Services Index - The French Experiment (ppp),"Palmer, Nick",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-047.pdf
2001,Örebro,Challenges in the Development of a Price Index for Insurance Services in the UK (paper),"Palmer, Nick",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-022.pdf
2001,Örebro,Challenges in the Development of a Price Index for Insurance Services in the UK (paper),"Fear, Bill",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-022.pdf
2001,Örebro,Challenges in the Development of a Price Index for Banking Services in the UK (paper),"Palmer, Nick",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-023.pdf
2001,Örebro,U.S. Producer Price Index for Banking (paper),"Eggleston, Deanna",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-027.pdf
2001,Örebro,U.S. Producer Price Index for Property & Casualty Insurance (paper),"Eggleston, Deanna",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-028.pdf
2001,Örebro,Fitness of Use Criteria for Price Index Deflators in National Income Accounting - A Case Study: Mutual Stock Fund Management (paper),"Holdway, Michael",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-032.pdf
2001,Örebro,Insurance Services in Japan's Corporate Service Price Index (CSPI) (paper),"Moriya, Kuniko",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-040.pdf
2001,Örebro,Developing a Price Index for Banking Services in the U.S.A. (and UK) (ppp),"Palmer, Nick",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-048.pdf
2001,Örebro,Quality Adjustment of Service Prices - The results of Quality Adjustment of the Corporate Services Price Index in 2000 and Future Implications for Handling Service Prices (Provisional Version) (paper),"Ugai, Hiroshi",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-031.pdf
2001,Örebro,Quality Adjustment in Service Industry Producer Price Indexes (paper),"McKenzie, Richard",https://www.voorburggroup.org/Documents/2001%20orebro/papers/2001-035.pdf
