Year,Location,Format,Title,ISIC Section,2 digit ISIC Division,Author,Type,Theme,Topic,Link
2016,Zagreb,Paper,"Glossary of Voorburg Group Terminology for Cross Cutting Topics, Mini-Presentations, Sector Papers, and Revisited Sector Papers 2016 Update (paper)",Cross cutting,Cross cutting,"Santiago, Melanie",Glossary,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/5001.pdf
2016,Zagreb,Paper,"Glossary of Voorburg Group Terminology for Cross Cutting Topics, Mini-Presentations, Sector Papers, and Revisited Sector Papers 2016 Update (paper)",Cross cutting,Cross cutting,"Murphy, John",Glossary,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/5001.pdf
2016,Zagreb,Paper,"Glossary of Voorburg Group Terminology for Cross Cutting Topics, Mini-Presentations, Sector Papers, and Revisited Sector Papers 2016 Update (paper)",Cross cutting,Cross cutting,"Murphy, Bonnie H.",Glossary,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/5001.pdf
2016,Zagreb,Paper,"Glossary of Voorburg Group Terminology for Cross Cutting Topics, Mini-Presentations, Sector Papers, and Revisited Sector Papers 2016 Update (paper)",Cross cutting,Cross cutting,"Langer, Tom",Glossary,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/5001.pdf
2016,Zagreb,Paper,"Glossary of Voorburg Group Terminology for Cross Cutting Topics, Mini-Presentations, Sector Papers, and Revisited Sector Papers 2016 Update (paper)",Cross cutting,Cross cutting,"Daniel, Christina",Glossary,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/5001.pdf
2016,Zagreb,Presentation,Glossary of VoorburgGroup Terminology - 2016 Update (ppp),Cross cutting,Cross cutting,"Murphy, Bonnie H.",Glossary,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/5002.pdf
2016,Zagreb,Presentation,Guidance for Industry vs. Product (ppp),Cross cutting,Cross cutting,"Baer, Andrew",Cross-cutting,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1014.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Waihenya, Joseph",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Prestwood, Mike",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Ono, Aki",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Murphy, John",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Keating, Joseph",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Garneau, Mary Beth",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance paper on bundling in the compilation of services statistics (paper),Cross cutting,Cross cutting,"Baer, Andrew",Cross-cutting,Output and Price,Bundling,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1011.pdf
2016,Zagreb,Paper,Guidance Paper: Industry vs. Product (paper),Cross cutting,Cross cutting,"Baer, Andrew",Cross-cutting,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1013.pdf
2016,Zagreb,Poster,"Impact of Seasonal Character of Services on Price Index Calculation in Travel agencies, tour operator reservation service and related activities (paper)",N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Kalcic Ivanic, Josipa",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4004.pdf
2016,Zagreb,Poster,"Impact of Seasonal Character of Services on Price Index Calculation in Travel agencies, tour operator reservation service and related activities (paper)",N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Dozet, Maja",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4004.pdf
2016,Zagreb,Poster,"Impact of seasonal character of services on the price index calculation in Travel agencies, tour operators and other reservation services (ppp)",N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Kalcic Ivanic, Josipa",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4003.pdf
2016,Zagreb,Poster,"Impact of seasonal character of services on the price index calculation in Travel agencies, tour operators and other reservation services (ppp)",N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Dozet, Maja",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4003.pdf
2016,Zagreb,Poster,Improvements to methods of price recruitment into UK Services Producer Price Indices (ppp),Cross cutting,Cross cutting,"Jeremy, John",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4005.pdf
2016,Zagreb,Poster,Initialization in the Swedish SPPI (ppp),Cross cutting,Cross cutting,"Fridén, Marcus",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4002.pdf
2016,Zagreb,Presentation,Integrated Statistical Information System (ppp), , ,"Skrlec, Dubravko",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3002.pdf
2016,Zagreb,Presentation,Integrated Statistical Information System (ppp), , ,"Pekec, Maja",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3002.pdf
2016,Zagreb,Presentation,Integrated Statistical Information System (ppp), , ,"Kristof, Marko",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3002.pdf
2016,Zagreb,Presentation,Integrated Statistical Information System (ppp), , ,"Galic, Andrea",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3002.pdf
2016,Zagreb,Presentation,"Introduction Motion picture, video and television programme production, sound recording and music publishing activities (ppp)",J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","von Hofsten, Barbro",Classification,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2019.pdf
2016,Zagreb,Presentation,Mini Presentation on PPI for Activities Auxiliary for Financial Services (India) (ppp),K - Financial and insurance activities,66 - Activities auxiliary to financial service and insurance activities,"Chutani, Mohan",Country Industry,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2011.pdf
2016,Zagreb,Presentation,"Mini presentation SPPI ISIC 591 Motion Picture, Video and Television Production, post Production and Distribution Activities (ppp)",J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","Vizner, Ruth",Country Industry,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2026.pdf
2016,Zagreb,Paper,"Mini-presentation on ""Sound recording and music publishing activities"" (SPPI) (paper)",J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","Leurs, Yann",Country Industry,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2029.pdf
2016,Zagreb,Paper,"Motion picture, video and television programme production, sound recording and music publishing activities in Japan (paper)",J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","Yazaki, Kazuhiko",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2023.pdf
2016,Zagreb,Presentation,Motion pictures etcetera (ppp),J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","de Ruijter, Robbert",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2022.pdf
2016,Zagreb,Presentation,National Statistical System of the Republic of Croatia (ppp),Cross cutting,Cross cutting,"Skrlec, Dubravko",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3001.pdf
2016,Zagreb,Presentation,National Statistical System of the Republic of Croatia (ppp),Cross cutting,Cross cutting,"Pekec, Maja",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3001.pdf
2016,Zagreb,Presentation,National Statistical System of the Republic of Croatia (ppp),Cross cutting,Cross cutting,"Kristof, Marko",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3001.pdf
2016,Zagreb,Presentation,National Statistical System of the Republic of Croatia (ppp),Cross cutting,Cross cutting,"Galic, Andrea",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/3001.pdf
2016,Zagreb,Paper,Notes of discussion from Poster Session (paper),Cross cutting,Cross cutting,"Pegler, Kat",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4001.pdf
2016,Zagreb,Paper,Notes of discussion from Poster Session (paper),Cross cutting,Cross cutting,"Javor, Anka",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4001.pdf
2016,Zagreb,Paper,Office Administrative and Support Activities (ISIC 821) (paper),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Stock, Christian",Industry Issue,Output and Price,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1007.pdf
2016,Zagreb,Presentation,Office Administrative and Support Activities (ISIC 821) (ppp),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Stock, Christian",Industry Issue,Output and Price,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1008.pdf
2016,Zagreb,Paper,Organization of Conventions and Trade Shows (paper),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Friedman, David",Sector Document,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1003.pdf
2016,Zagreb,Presentation,Organization of Conventions and Trade Shows (ppp),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Friedman, David",Sector Document,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/1004.pdf
2016,Zagreb,Poster,Poster session Alternative data Accounting data automatically generates the Swedish SBS questionnaire - summary of questions and points raised (paper),Cross cutting,Cross cutting,"Bergman, Caisa",Cross-cutting,Other,Administrative / Alternative Data,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4007.pdf
2016,Zagreb,Poster,Poster Session: Alternative Data Sources for Price Statistics (paper),Cross cutting,Cross cutting,"Tåg, Susanna",Cross-cutting,Prices,Administrative / Alternative Data,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4009.pdf
2016,Zagreb,Poster,Poster Session: Alternative Data Sources for Price Statistics (paper),Cross cutting,Cross cutting,"Sjöblom, Lotta",Cross-cutting,Prices,Administrative / Alternative Data,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/4009.pdf
2016,Zagreb,Presentation,Sound recording and music publishing activities (ppp),J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","Leurs, Yann",Industry Issue,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2030.pdf
2016,Zagreb,Paper,"SPPI for ISIC4 Group 591 Motion Picture, Video and Television Program Production, Post-Production and Distribution Activities (paper)",J - Information and communication,"59 - Motion picture, video and television programme production, sound recording and music publishing activities","Vizner, Ruth",Country industry,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2025.pdf
2016,Zagreb,Presentation,SPPI for Securities brokerage and related services in Japan (ppp),K - Financial and insurance activities,66 - Activities auxiliary to financial service and insurance activities,"Ono, Aki",Country Industry,Prices,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2012.pdf
2016,Zagreb,Paper,Strategic Plan for the Voorburg Group on Services Statistics 2017-2022 (paper),Cross cutting,Cross cutting,"Pegler, Kat",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2001.pdf
2016,Zagreb,Paper,Strategic Plan for the Voorburg Group on Services Statistics 2017-2022 (paper),Cross cutting,Cross cutting,"Murphy, John",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2001.pdf
2016,Zagreb,Paper,Strategic Plan for the Voorburg Group on Services Statistics 2017-2022 (paper),Cross cutting,Cross cutting,"Kalko, Jakob",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2001.pdf
2016,Zagreb,Paper,Strategic Plan for the Voorburg Group on Services Statistics 2017-2022 (paper),Cross cutting,Cross cutting,"Javor, Anka",Other,Other,General,https://www.voorburggroup.org/Documents/2016%20Zagreb/Papers/2001.pdf
